"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.globalindex","Input.lemma","Input.lemmaindex","Input.lleftcontext","Input.lheadword","Input.lrightcontext","Input.gs_expert","Answer.Category","Approve","Reject"
"2B5U8LZ6R70GSIW7VNA3ZE7X32M6MB","2VR5COW0LGRZQZZQX036ZNUZWSH7Y6","Location or organization","Recognize whether the name of a place, like for instance London, means ""the place called London"" or ""the institutions in London""","categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation","$0.07","Mon Apr 23 13:43:58 GMT 2012","2","Department:Other","21600","432000","Mon Apr 30 13:43:58 GMT 2012","","","2PSOHOVR14IX7FPKRH8EGWA7APM67H","A11GFH66WMVKMB","Submitted","Mon Apr 23 15:13:24 GMT 2012","Mon Apr 23 15:14:30 GMT 2012","Sat Apr 28 08:14:30 PDT 2012","","","","66","100% (49/49)","100% (49/49)","100% (49/49)","400","Afghanistan","53","During his entire time in Sudan&#44he had maintained guesthouses and training camps in Pakistan and","Afghanistan","0","LOC","Category1"
"2B5U8LZ6R70GSIW7VNA3ZE7X32M6MB","2VR5COW0LGRZQZZQX036ZNUZWSH7Y6","Location or organization","Recognize whether the name of a place, like for instance London, means ""the place called London"" or ""the institutions in London""","categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation","$0.07","Mon Apr 23 13:43:58 GMT 2012","2","Department:Other","21600","432000","Mon Apr 30 13:43:58 GMT 2012","","","2Y9OVR14IXKOPCW1ZT3WE6X4BA289J","A6WUFL0T08JBZ","Submitted","Mon Apr 23 15:27:19 GMT 2012","Mon Apr 23 15:27:23 GMT 2012","Sat Apr 28 08:27:23 PDT 2012","","","","4","100% (14/14)","100% (14/14)","100% (14/14)","400","Afghanistan","53","During his entire time in Sudan&#44he had maintained guesthouses and training camps in Pakistan and","Afghanistan","0","LOC","Category1"
"23H9O9Z6KW4Z91MGZ6ILJQ0PYXND4E","2VR5COW0LGRZQZZQX036ZNUZWSH7Y6","Location or organization","Recognize whether the name of a place, like for instance London, means ""the place called London"" or ""the institutions in London""","categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation","$0.07","Mon Apr 23 13:43:59 GMT 2012","2","Department:Other","21600","432000","Mon Apr 30 13:43:59 GMT 2012","","","22NGULF395SWTE30X7UN2NJCB1HCQ5","A11GFH66WMVKMB","Submitted","Mon Apr 23 14:04:32 GMT 2012","Mon Apr 23 14:07:02 GMT 2012","Sat Apr 28 07:07:02 PDT 2012","","","","150","100% (49/49)","100% (49/49)","100% (49/49)","401","California","53","Time magazine headlined a story&#44&#34 Teen-agers on the Rampage&#44&#34 which detailed a weeklong outbreak of violence in high schools from Maine to","California","0","LOC","Category1"
"23H9O9Z6KW4Z91MGZ6ILJQ0PYXND4E","2VR5COW0LGRZQZZQX036ZNUZWSH7Y6","Location or organization","Recognize whether the name of a place, like for instance London, means ""the place called London"" or ""the institutions in London""","categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation","$0.07","Mon Apr 23 13:43:59 GMT 2012","2","Department:Other","21600","432000","Mon Apr 30 13:43:59 GMT 2012","","","2CBENLVWJ5OPYRLUYEZYQWB8RBRT1C","A1C0X3AM7X75R9","Submitted","Mon Apr 23 14:36:13 GMT 2012","Mon Apr 23 14:36:23 GMT 2012","Sat Apr 28 07:36:23 PDT 2012","","","","10","100% (409/409)","100% (409/409)","100% (2/2)","401","California","53","Time magazine headlined a story&#44&#34 Teen-agers on the Rampage&#44&#34 which detailed a weeklong outbreak of violence in high schools from Maine to","California","0","LOC","Category1"
"2H6NNVRH1KHOW53QTMXNZ9LL7HPYPY","2VR5COW0LGRZQZZQX036ZNUZWSH7Y6","Location or organization","Recognize whether the name of a place, like for instance London, means ""the place called London"" or ""the institutions in London""","categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation","$0.07","Mon Apr 23 13:43:59 GMT 2012","2","Department:Other","21600","432000","Mon Apr 30 13:43:59 GMT 2012","","","2CCYEPLSP75K8DTV1IFALQER85HXR3","A1C0X3AM7X75R9","Submitted","Mon Apr 23 15:33:59 GMT 2012","Mon Apr 23 15:34:05 GMT 2012","Sat Apr 28 08:34:05 PDT 2012","","","","6","100% (409/409)","100% (409/409)","100% (2/2)","402","Canada","53","For all visitors to western","Canada","&#44 whether they be sturdy hikers&#44skiers&#44and mountaineers&#44or more easygoing loafers seeking to rest their tired bones in a hot springs spa or bask beside a cool&#44sparkling lake&#44the sprawling national parks of the Rocky Mountains are an undisputed imperative .","LOC","Category1"
"2H6NNVRH1KHOW53QTMXNZ9LL7HPYPY","2VR5COW0LGRZQZZQX036ZNUZWSH7Y6","Location or organization","Recognize whether the name of a place, like for instance London, means ""the place called London"" or ""the institutions in London""","categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation","$0.07","Mon Apr 23 13:43:59 GMT 2012","2","Department:Other","21600","432000","Mon Apr 30 13:43:59 GMT 2012","","","2S9PCGJ2D21OQNSWZFAPTSI3XK3B5T","A11GFH66WMVKMB","Submitted","Mon Apr 23 15:20:32 GMT 2012","Mon Apr 23 15:21:18 GMT 2012","Sat Apr 28 08:21:18 PDT 2012","","","","46","100% (49/49)","100% (49/49)","100% (49/49)","402","Canada","53","For all visitors to western","Canada","&#44 whether they be sturdy hikers&#44skiers&#44and mountaineers&#44or more easygoing loafers seeking to rest their tired bones in a hot springs spa or bask beside a cool&#44sparkling lake&#44the sprawling national parks of the Rocky Mountains are an undisputed imperative .","LOC","Category1"
"21K74J79KQW6OZA3O9OFGD468M7HJJ","2VR5COW0LGRZQZZQX036ZNUZWSH7Y6","Location or organization","Recognize whether the name of a place, like for instance London, means ""the place called London"" or ""the institutions in London""","categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation","$0.07","Mon Apr 23 13:43:59 GMT 2012","2","Department:Other","21600","432000","Mon Apr 30 13:43:59 GMT 2012","","","226IUUU00OQK71RH07ZS6U27LMVUU3","A6WUFL0T08JBZ","Submitted","Mon Apr 23 14:27:12 GMT 2012","Mon Apr 23 14:27:16 GMT 2012","Sat Apr 28 07:27:16 PDT 2012","","","","4","100% (14/14)","100% (14/14)","100% (14/14)","403","China","53","Then onward to","China","&#44 the next pause on the tour&#44and the Great Wall&#44which invites the backboard .","LOC","Category1"
"21K74J79KQW6OZA3O9OFGD468M7HJJ","2VR5COW0LGRZQZZQX036ZNUZWSH7Y6","Location or organization","Recognize whether the name of a place, like for instance London, means ""the place called London"" or ""the institutions in London""","categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation","$0.07","Mon Apr 23 13:43:59 GMT 2012","2","Department:Other","21600","432000","Mon Apr 30 13:43:59 GMT 2012","","","2WU5L8I9NZW645M56TVQ07T9JV6UKF","A2ZH5LDUY5UFD4","Submitted","Mon Apr 23 15:32:16 GMT 2012","Mon Apr 23 15:40:55 GMT 2012","Sat Apr 28 08:40:55 PDT 2012","","","","519","100% (2/2)","100% (2/2)","100% (2/2)","403","China","53","Then onward to","China","&#44 the next pause on the tour&#44and the Great Wall&#44which invites the backboard .","LOC","Category1"
"2HNBMJTUHYW23KC89PYS9WM2HJQING","2VR5COW0LGRZQZZQX036ZNUZWSH7Y6","Location or organization","Recognize whether the name of a place, like for instance London, means ""the place called London"" or ""the institutions in London""","categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation","$0.07","Mon Apr 23 13:43:59 GMT 2012","2","Department:Other","21600","432000","Mon Apr 30 13:43:59 GMT 2012","","","20V9Z0B6UTO6GV1UA8MROGPX5IUOZH","A11GFH66WMVKMB","Submitted","Mon Apr 23 15:22:47 GMT 2012","Mon Apr 23 15:23:49 GMT 2012","Sat Apr 28 08:23:49 PDT 2012","","","","62","100% (49/49)","100% (49/49)","100% (49/49)","404","Europe","53","The story was given wide coverage throughout","Europe","&#44 with Corriere della Sera of Milan reporting on its front page that European Union authorities were planning the destruction of chickens and eggs from 416 Belgian farms and possibly also from some farms in France&#44Holland&#44and Germany that used contaminated Belgian poultry feed pellets .","LOC","Category1"
"2HNBMJTUHYW23KC89PYS9WM2HJQING","2VR5COW0LGRZQZZQX036ZNUZWSH7Y6","Location or organization","Recognize whether the name of a place, like for instance London, means ""the place called London"" or ""the institutions in London""","categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation","$0.07","Mon Apr 23 13:43:59 GMT 2012","2","Department:Other","21600","432000","Mon Apr 30 13:43:59 GMT 2012","","","2AGUQIHPCGJ20TONLBWXL0JQ2E817G","A1BHMDRWW9ZYSO","Submitted","Mon Apr 23 15:29:18 GMT 2012","Mon Apr 23 15:29:24 GMT 2012","Sat Apr 28 08:29:24 PDT 2012","","","","6","100% (126/126)","100% (126/126)","100% (13/13)","404","Europe","53","The story was given wide coverage throughout","Europe","&#44 with Corriere della Sera of Milan reporting on its front page that European Union authorities were planning the destruction of chickens and eggs from 416 Belgian farms and possibly also from some farms in France&#44Holland&#44and Germany that used contaminated Belgian poultry feed pellets .","LOC","Category1"
"2ETAT2D5NQYNS6QPIY75XYMON6R480","2VR5COW0LGRZQZZQX036ZNUZWSH7Y6","Location or organization","Recognize whether the name of a place, like for instance London, means ""the place called London"" or ""the institutions in London""","categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation","$0.07","Mon Apr 23 13:43:59 GMT 2012","2","Department:Other","21600","432000","Mon Apr 30 13:43:59 GMT 2012","","","2OGZFYQS1CST9F2W9SJ4MC1FBZCKNC","A2I8VBHRESMG9S","Submitted","Mon Apr 23 15:26:07 GMT 2012","Mon Apr 23 15:26:27 GMT 2012","Sat Apr 28 08:26:27 PDT 2012","","","","20","0% (0/0)","0% (0/0)","0% (0/0)","405","Germany","53","Reports that Atta was in the Prague airport on May 30 - 31&#442000&#44and that he was turned back because he lacked a visa appear to be a case of mistaken identity : a Pakistani traveler with a name similar to Atta 's attempted to enter the Czech Republic from Saudi Arabia via","Germany","but was forced to return to Germany because he lacked a valid Czech visa .","LOC","Category1"
"2ETAT2D5NQYNS6QPIY75XYMON6R480","2VR5COW0LGRZQZZQX036ZNUZWSH7Y6","Location or organization","Recognize whether the name of a place, like for instance London, means ""the place called London"" or ""the institutions in London""","categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation","$0.07","Mon Apr 23 13:43:59 GMT 2012","2","Department:Other","21600","432000","Mon Apr 30 13:43:59 GMT 2012","","","2XEHGYQ4J3NAYXYE4U6O2YIUEF8BOY","A11GFH66WMVKMB","Submitted","Mon Apr 23 15:21:52 GMT 2012","Mon Apr 23 15:22:40 GMT 2012","Sat Apr 28 08:22:40 PDT 2012","","","","48","100% (49/49)","100% (49/49)","100% (49/49)","405","Germany","53","Reports that Atta was in the Prague airport on May 30 - 31&#442000&#44and that he was turned back because he lacked a visa appear to be a case of mistaken identity : a Pakistani traveler with a name similar to Atta 's attempted to enter the Czech Republic from Saudi Arabia via","Germany","but was forced to return to Germany because he lacked a valid Czech visa .","LOC","Category1"
"2GOKW4ZMAZHHEI8E8FFNRVRICUA9I9","2VR5COW0LGRZQZZQX036ZNUZWSH7Y6","Location or organization","Recognize whether the name of a place, like for instance London, means ""the place called London"" or ""the institutions in London""","categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation","$0.07","Mon Apr 23 13:43:59 GMT 2012","2","Department:Other","21600","432000","Mon Apr 30 13:43:59 GMT 2012","","","224XKNQY2RCJ7XQYDTUHV0KVVWER2K","A6WUFL0T08JBZ","Submitted","Mon Apr 23 15:21:42 GMT 2012","Mon Apr 23 15:21:46 GMT 2012","Sat Apr 28 08:21:46 PDT 2012","","","","4","100% (14/14)","100% (14/14)","100% (14/14)","406","London","53","While on the subject of British radio&#44about a year ago&#44the radio station Jazz FM was establishd in","London","&#44 purportedly to play Jazz morning&#44noon&#44and night .","LOC","Category1"
"2GOKW4ZMAZHHEI8E8FFNRVRICUA9I9","2VR5COW0LGRZQZZQX036ZNUZWSH7Y6","Location or organization","Recognize whether the name of a place, like for instance London, means ""the place called London"" or ""the institutions in London""","categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation","$0.07","Mon Apr 23 13:43:59 GMT 2012","2","Department:Other","21600","432000","Mon Apr 30 13:43:59 GMT 2012","","","2JJNDWIOV1S7FEQCBVL17YD0L9WXIX","A2I8VBHRESMG9S","Submitted","Mon Apr 23 15:17:59 GMT 2012","Mon Apr 23 15:18:11 GMT 2012","Sat Apr 28 08:18:11 PDT 2012","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","406","London","53","While on the subject of British radio&#44about a year ago&#44the radio station Jazz FM was establishd in","London","&#44 purportedly to play Jazz morning&#44noon&#44and night .","LOC","Category1"
"2DMZMAZHHRRL2HNN52MRL1KIZJ6LCF","2VR5COW0LGRZQZZQX036ZNUZWSH7Y6","Location or organization","Recognize whether the name of a place, like for instance London, means ""the place called London"" or ""the institutions in London""","categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation","$0.07","Mon Apr 23 13:43:59 GMT 2012","2","Department:Other","21600","432000","Mon Apr 30 13:43:59 GMT 2012","","","2OWEGDHDM25LV9WMHBXHIZ6PRQ6DNJ","A1C0X3AM7X75R9","Submitted","Mon Apr 23 14:08:52 GMT 2012","Mon Apr 23 14:09:21 GMT 2012","Sat Apr 28 07:09:21 PDT 2012","","","","29","100% (409/409)","100% (409/409)","100% (2/2)","407","Boston","54","Call United Airlines- Tell them it 's Flight 175 &#44","Boston","to LA . &#34","LOC","Category1"
"2DMZMAZHHRRL2HNN52MRL1KIZJ6LCF","2VR5COW0LGRZQZZQX036ZNUZWSH7Y6","Location or organization","Recognize whether the name of a place, like for instance London, means ""the place called London"" or ""the institutions in London""","categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation","$0.07","Mon Apr 23 13:43:59 GMT 2012","2","Department:Other","21600","432000","Mon Apr 30 13:43:59 GMT 2012","","","2TTLY58B727MN93E2W41AYFT81K9UQ","A11GFH66WMVKMB","Submitted","Mon Apr 23 14:02:17 GMT 2012","Mon Apr 23 14:04:19 GMT 2012","Sat Apr 28 07:04:19 PDT 2012","","","","122","100% (49/49)","100% (49/49)","100% (49/49)","407","Boston","54","Call United Airlines- Tell them it 's Flight 175 &#44","Boston","to LA . &#34","LOC","Category1"
"261WKUDD8XMBQHQ8HF26YTO74E7CN9","2VR5COW0LGRZQZZQX036ZNUZWSH7Y6","Location or organization","Recognize whether the name of a place, like for instance London, means ""the place called London"" or ""the institutions in London""","categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation","$0.07","Mon Apr 23 13:44:00 GMT 2012","2","Department:Other","21600","432000","Mon Apr 30 13:44:00 GMT 2012","","","2DGH1XERSQV6TI8OZXK3LVWB86Y08P","A11GFH66WMVKMB","Submitted","Mon Apr 23 14:06:20 GMT 2012","Mon Apr 23 14:09:31 GMT 2012","Sat Apr 28 07:09:31 PDT 2012","","","","191","100% (49/49)","100% (49/49)","100% (49/49)","408","California","54","Bryson&#44John M .&#44Strategic Planning for Public and Nonprofit Organizations : A Guide to Strengthening and Sustaining Organizational Achievement ( Jossey- Bass Publishers&#44San Francisco &#44","California","&#44 1991 ) .","LOC","Category1"
"261WKUDD8XMBQHQ8HF26YTO74E7CN9","2VR5COW0LGRZQZZQX036ZNUZWSH7Y6","Location or organization","Recognize whether the name of a place, like for instance London, means ""the place called London"" or ""the institutions in London""","categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation","$0.07","Mon Apr 23 13:44:00 GMT 2012","2","Department:Other","21600","432000","Mon Apr 30 13:44:00 GMT 2012","","","2EYOQ1SNQQ7QTYN4J5BCRR136C1R71","A1C0X3AM7X75R9","Submitted","Mon Apr 23 15:31:07 GMT 2012","Mon Apr 23 15:31:14 GMT 2012","Sat Apr 28 08:31:14 PDT 2012","","","","7","100% (409/409)","100% (409/409)","100% (2/2)","408","California","54","Bryson&#44John M .&#44Strategic Planning for Public and Nonprofit Organizations : A Guide to Strengthening and Sustaining Organizational Achievement ( Jossey- Bass Publishers&#44San Francisco &#44","California","&#44 1991 ) .","LOC","Category1"
"2LAMEZZ2MIKMA0H77OP3CTWX8SW6NB","2VR5COW0LGRZQZZQX036ZNUZWSH7Y6","Location or organization","Recognize whether the name of a place, like for instance London, means ""the place called London"" or ""the institutions in London""","categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation","$0.07","Mon Apr 23 13:44:00 GMT 2012","2","Department:Other","21600","432000","Mon Apr 30 13:44:00 GMT 2012","","","2FZDZKPFE4EG080LKKC8M9N09SX6GC","A1C0X3AM7X75R9","Submitted","Mon Apr 23 14:07:21 GMT 2012","Mon Apr 23 14:07:31 GMT 2012","Sat Apr 28 07:07:31 PDT 2012","","","","10","100% (409/409)","100% (409/409)","100% (2/2)","409","Canada","54","Outside : His sack on his shoulder&#44Santa tiptoes into","Canada","past dozing Mountie at border station .","LOC","Category1"
"2LAMEZZ2MIKMA0H77OP3CTWX8SW6NB","2VR5COW0LGRZQZZQX036ZNUZWSH7Y6","Location or organization","Recognize whether the name of a place, like for instance London, means ""the place called London"" or ""the institutions in London""","categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation","$0.07","Mon Apr 23 13:44:00 GMT 2012","2","Department:Other","21600","432000","Mon Apr 30 13:44:00 GMT 2012","","","2IHJWKUDD8XMYUD2RERBAUTPJFTMBU","A11GFH66WMVKMB","Submitted","Mon Apr 23 15:22:20 GMT 2012","Mon Apr 23 15:23:26 GMT 2012","Sat Apr 28 08:23:26 PDT 2012","","","","66","100% (49/49)","100% (49/49)","100% (49/49)","409","Canada","54","Outside : His sack on his shoulder&#44Santa tiptoes into","Canada","past dozing Mountie at border station .","LOC","Categpory2"
